id;nombre;marca;presentacion;nombre_1;nombre_2;nombre_3;Clasificaci�n
7,79E+12;La Virginia Molienda Controlada en Saquitos 25 Un;LA VIRGINIA;25.0 un;La;La   Virginia;La   Virginia   Molienda;Café, te e infuciones
7,79E+12;Te en Saquitos Mezcla de Hierbas La Virginia 25 Un;LA VIRGINIA;25.0 un;Te;Te   en;Te   en   Saquitos;Café, te e infuciones
7,79E+12;Condimento para Pizza Naturalidad Intacta Alicante 50 Gr;ALICANTE;50.0 gr;Condimento;Condimento   para;Condimento   para   Pizza;Almacen no incluidos en otra categoría
7,79E+12;Provenzal Deshidratado Naturalidad Intacta Alicante 50 Gr;ALICANTE;50.0 gr;Provenzal;Provenzal   Deshidratado;Provenzal   Deshidratado   Naturalidad;Almacen no incluidos en otra categoría
7,79E+12;Miel Liquida Pote Aleluya 190 Gr;ALELUYA;190.0 gr;Miel;Miel   Liquida;Miel   Liquida   Pote;Almacen no incluidos en otra categoría
7,79E+12;Vino Tinto Cabernet Sauvignon Colon 750 Cc;COLON;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Colon 750 Cc;COLON;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Cafe Molido Torrado Clasico Equilibrado La Morenita 250 Gr;LA MORENITA;250.0 gr;Cafe;Cafe   Molido;Cafe   Molido   Torrado;Café, te e infuciones
7,79E+12;Cafe Molido Torrado Clasico Equilibrado La Morenita 500 Gr;LA MORENITA;500.0 gr;Cafe;Cafe   Molido;Cafe   Molido   Torrado;Café, te e infuciones
7,79E+12;Vino Tinto Malbec Don David 750 Ml;DON DAVID;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Cabernet Sauvignon Elementos 750 Cc;ELEMENTOS;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Elementos 750 Cc;ELEMENTOS;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Seleccion Dorada Michel Torino 380 Cc;MICHEL TORINO;380.0 cc;Vino;Vino   Tinto;Vino   Tinto   Seleccion;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Blanco Seleccion Dorada Michel Torino 380 Ml;MICHEL TORINO;380.0 ml;Vino;Vino   Blanco;Vino   Blanco   Seleccion;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Fideos Mon~os Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Mon~os;Fideos   Mon~os   Matarazzo;Panificados, pastas y arroz
7,79E+12;Raviolitos 4 Quesos La Salten~a 300 Gr;LA SALTE�A;300.0 gr;Raviolitos;Raviolitos   4;Raviolitos   4   Quesos;Panificados, pastas y arroz
7,79E+12;Tapas Pascualina de Hojaldre La Salten~a 2 Un 400 Gr;LA SALTE�A;400.0 gr;Tapas;Tapas   Pascualina;Tapas   Pascualina   de;Almacen no incluidos en otra categoría
7,79E+12;Tapas Pascualina Criolla La Salten~a 2 Un 400 Gr;LA SALTE�A;400.0 gr;Tapas;Tapas   Pascualina;Tapas   Pascualina   Criolla;Almacen no incluidos en otra categoría
7,79E+12;Ravioles de Queso La Salten~a Linea Econo 500 Gr;LA SALTE�A;500.0 gr;Ravioles;Ravioles   de;Ravioles   de   Queso;Panificados, pastas y arroz
7,79E+12;Ravioles de Pollo y Verdura La Salten~a 500 Gr;LA SALTE�A;500.0 gr;Ravioles;Ravioles   de;Ravioles   de   Pollo;Panificados, pastas y arroz
7,79E+12;Vino Tinto Malbec Alaris Trapiche 750 Cc;TRAPICHE;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Blanco Sauvignon Blanc Trapiche 750 Ml;TRAPICHE;750.0 ml;Vino;Vino   Blanco;Vino   Blanco   Sauvignon;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Fond de Cave 750 Cc;FOND DE CAVE;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Blanco Dulce Natural Trapiche Cosecha Tardia 750 Ml;BODEGA TRAPICHE;750.0 ml;Vino;Vino   Blanco;Vino   Blanco   Dulce;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Cabernet Sauvignon Alma Mora 750 Ml;ALMA MORA;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Alma Mora 750 Ml;ALMA MORA;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Reserva Trapiche 750 Cc;TRAPICHE;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Cabernet Sauvignon Trapiche 750 Ml;TRAPICHE;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Finca Las Moras 750 Cc;FINCA LAS MORAS;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Papel Higienico Hoja Simple Export Plus Higienol Pack 4 Un 120 Mt;HIGIENOL;120.0 mt;Papel;Papel   Higienico;Papel   Higienico   Hoja;Perfumería e higiene personal
7,79E+12;Papel Higienico Max Manzanilla Higienol Pack 4 Un 320 Mt;HIGIENOL;320.0 mt;Papel;Papel   Higienico;Papel   Higienico   Max;Perfumería e higiene personal
7,79E+12;Papel Higienico Doble Hoja Premium Higienol Pack 4 Un 120 Mt;HIGIENOL;120.0 mt;Papel;Papel   Higienico;Papel   Higienico   Doble;Perfumería e higiene personal
7,79E+12;Papel Higienico Doble Hoja Higienol Pack 4 Un 120 Mt;HIGIENOL;120.0 mt;Papel;Papel   Higienico;Papel   Higienico   Doble;Perfumería e higiene personal
7,79E+12;Papel Higienico Doble Hoja Ultra Elite Pack 4 Un 120 Mt;ELITE;120.0 mt;Papel;Papel   Higienico;Papel   Higienico   Doble;Perfumería e higiene personal
7,79E+12;Pan~uelos Descartables Box Elite 75 Un;ELITE;75.0 un;Pan~uelos;Pan~uelos   Descartables;Pan~uelos   Descartables   Box;Perfumería e higiene personal
7,79E+12;Pan~uelos con Extracto de Seda Elite 6 Un;ELITE;35.0 un;Pan~uelos;Pan~uelos   con;Pan~uelos   con   Extracto;Perfumería e higiene personal
7,79E+12;Rollo Cocina Clasico 150 Pan~os Sussex Pack 3 Un;SUSSEX;3.0 un;Rollo;Rollo   Cocina;Rollo   Cocina   Clasico;Limpieza del hogar
7,79E+12;Rollo Cocina Ultramax 180 Pan~os Sussex Pack 3 Un;SUSSEX;3.0 un;Rollo;Rollo   Cocina;Rollo   Cocina   Ultramax;Limpieza del hogar
7,79E+12;Galletitas Leche Forti Plus Okebon 290 Gr;OKEBON;290.0 gr;Galletitas;Galletitas   Leche;Galletitas   Leche   Forti;Panificados, pastas y arroz
7,79E+12;Galletitas Clasicas Mediatarde Pack 3 Un 330 Gr;MEDIA TARDE;330.0 gr;Galletitas;Galletitas   Clasicas;Galletitas   Clasicas   Mediatarde;Panificados, pastas y arroz
7,79E+12;Aceite Mezcla Girasol y Oliva Blend Natura 900 Ml;NATURA;900.0 ml;Aceite;Aceite   Mezcla;Aceite   Mezcla   Girasol;Almacen no incluidos en otra categoría
7,79E+12;Aceite de Maiz Mazola 900 Ml;MAZOLA;900.0 ml;Aceite;Aceite   de;Aceite   de   Maiz;Almacen no incluidos en otra categoría
7,79E+12;Aceite Rocio Vegetal Girasol en Aerosol Natura 120 Cc;NATURA;126.0 cc;Aceite;Aceite   Rocio;Aceite   Rocio   Vegetal;Almacen no incluidos en otra categoría
7,79E+12;Aceite de Oliva Extra Virgen Seleccion Especial Natura 500 Ml;NATURA;500.0 ml;Aceite;Aceite   de;Aceite   de   Oliva;Almacen no incluidos en otra categoría
7,79E+12;Aceite de Girasol Natura 900 Ml;NATURA;900.0 ml;Aceite;Aceite   de;Aceite   de   Girasol;Almacen no incluidos en otra categoría
7,79E+12;Aceite de Girasol Natura 1.5 Lt;NATURA;1.5 lt;Aceite;Aceite   de;Aceite   de   Girasol;Almacen no incluidos en otra categoría
7,79E+12;Aceite de Girasol Natura 500 Ml;NATURA;500.0 ml;Aceite;Aceite   de;Aceite   de   Girasol;Almacen no incluidos en otra categoría
7,79E+12;Fernet Branca 450 Cc;BRANCA;450.0 cc;Fernet;Fernet   Branca;Fernet   Branca   450;"Bebidas ""blancas"""
7,79E+12;Fernet Branca 750 Cc;BRANCA;750.0 cc;Fernet;Fernet   Branca;Fernet   Branca   750;"Bebidas ""blancas"""
7,79E+12;Tostaditas de Harina de Trigo Jamon Twistos 112 Gr;TWISTOS;112.0 gr;Tostaditas;Tostaditas   de;Tostaditas   de   Harina;Panificados, pastas y arroz
7,79E+12;Tostaditas de Harina de Trigo Queso Twistos 112 Gr;TWISTOS;112.0 gr;Tostaditas;Tostaditas   de;Tostaditas   de   Harina;Panificados, pastas y arroz
7,79E+12;Palitos Salados Pehuamar 200 Gr;PEHUAMAR;200.0 gr;Palitos;Palitos   Salados;Palitos   Salados   Pehuamar;Snacks
7,79E+12;Palitos Salados Queso Pehuamar 200 Gr;PEHUAMAR;200.0 gr;Palitos;Palitos   Salados;Palitos   Salados   Queso;Snacks
7,79E+12;Vino Tinto Malbec Merlot Estancia Mendoza 750 Cc;ESTANCIA MENDOZA;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Cabernet Malbec Estancia Mendoza 750 Ml;ESTANCIA MENDOZA;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Agua Mineral sin Gas Villavicencio 2 Lt;VILLAVICENCIO;2.0 lt;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Agua Mineral sin Gas Villavicencio 1.5 Lt;VILLAVICENCIO;1.5 lt;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Agua Mineral sin Gas Villavicencio 500 Cc;VILLAVICENCIO;500.0 cc;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Agua Saborizada Naranja sin Gas Levite Cero 1.5 Lt;LEVIT�;1.5 lt;Agua;Agua   Saborizada;Agua   Saborizada   Naranja;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Pomelo sin Gas Levite Cero 2.25 Lt;LEVIT�;2.25 lt;Agua;Agua   Saborizada;Agua   Saborizada   Pomelo;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Naranja sin Gas Levite Cero 2.25 Lt;LEVIT�;2.25 lt;Agua;Agua   Saborizada;Agua   Saborizada   Naranja;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Manzana sin Gas Levite Cero 1.5 Lt;LEVIT�;1.5 lt;Agua;Agua   Saborizada;Agua   Saborizada   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Agua Mineral sin Gas Bajo Sodio Ser 1.5 Lt;SER;1.5 lt;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Hamburguesas de Carne Vacuna Clasicas Swift 4 Un;SWIFT;4.0 un;Hamburguesas;Hamburguesas   de;Hamburguesas   de   Carne;Productos a base de carne
7,79E+12;Medallones de Carne Clasicos Supercongelados Swift 4 Un 276 Gr;SWIFT;276.0 gr;Medallones;Medallones   de;Medallones   de   Carne;Productos a base de carne
7,79E+12;Mate Cocido en Saquitos Taragui 25 Un;TARAGU�;25.0 un;Mate;Mate   Cocido;Mate   Cocido   en;Café, te e infuciones
7,79E+12;Mate Cocido en Saquitos Taragui 50 Un;TARAGU�;50.0 un;Mate;Mate   Cocido;Mate   Cocido   en;Café, te e infuciones
7,79E+12;Te en Saquitos Filtro Especial Taragui 25 Un;TARAGU�;25.0 un;Te;Te   en;Te   en   Saquitos;Café, te e infuciones
7,79E+12;Te en Saquitos Filtro Especial Taragui 50 Un;TARAGU�;50.0 un;Te;Te   en;Te   en   Saquitos;Café, te e infuciones
7,79E+12;Yerba Mate Bajo Contenido de Polvo Metalizado Union 500 Gr;UNI�N;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   Bajo;Yerba mate
7,79E+12;Yerba Mate Suave Origen Controlado Union 1 Kg;UNI�N;1.0 kg;Yerba;Yerba   Mate;Yerba   Mate   Suave;Yerba mate
7,79E+12;Yerba Mate Suave Origen Controlado Union 500 Gr;UNI�N;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   Suave;Yerba mate
7,79E+12;Yerba Mate Campo Origen Controlado La Merced 500 Gr;LA MERCED;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   Campo;Yerba mate
7,79E+12;Yerba Mate con Palo Origen Controlado Taragui 1 Kg;TARAGU�;1.0 kg;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Yerba Mate con Palo Origen Controlado Taragui 500 Gr;TARAGU�;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Te Boldo en Saquitos Ensobrado Hierbas Silvestre Taragui 25 Un;TARAGU�;25.0 un;Te;Te   Boldo;Te   Boldo   en;Café, te e infuciones
7,79E+12;Ban~o Repostero de Chocolate Blanco Aguila 150 Gr;�GUILA;150.0 gr;Ban~o;Ban~o   Repostero;Ban~o   Repostero   de;Almacen no incluidos en otra categoría
7,79E+12;Ban~o Repostero de Chocolate Semiamargo Aguila 150 Gr;�GUILA;150.0 gr;Ban~o;Ban~o   Repostero;Ban~o   Repostero   de;Almacen no incluidos en otra categoría
7,79E+12;Ban~o Repostero de Chocolate con Leche Aguila 150 Gr;�GUILA;150.0 gr;Ban~o;Ban~o   Repostero;Ban~o   Repostero   de;Almacen no incluidos en otra categoría
7,79E+12;Quitaesmalte Cutex Humectante Botella 100 Ml;CUTEX;100.0 ml;Quitaesmalte;Quitaesmalte   Cutex;Quitaesmalte   Cutex   Humectante;Perfumería e higiene personal
7,79E+12;Lustramuebles Original Blem 360 Cc;BLEM;360.0 cc;Lustramuebles;Lustramuebles   Original;Lustramuebles   Original   Blem;Limpieza del hogar
7,79E+12;Lustramuebles en Aerosol con Siliconas Resistentes Ceramicol 360 Cc;CERAMICOL;360.0 cc;Lustramuebles;Lustramuebles   en;Lustramuebles   en   Aerosol;Limpieza del hogar
7,79E+12;Vino Tinto Cabernet Sauvignon Finca Flichman 750 Cc;FINCA FLICHMAN;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Yerba Mate con Palo Trilam La Tranquera 500 Gr;LA TRANQUERA;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Yerba Mate con Palo Trilam La Tranquera 1 Kg;LA TRANQUERA;1.0 kg;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Vino Tinto Borgon~a Vin~as de Alvear 1.125 Lt;VI�AS DE ALVEAR;1.125 lt;Vino;Vino   Tinto;Vino   Tinto   Borgon~a;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Te en Saquitos Green Hills 25 Un;GREEN HILLS;25.0 un;Te;Te   en;Te   en   Saquitos;Café, te e infuciones
7,79E+12;Te en Saquitos Green Hills 50 Un;GREEN HILLS;50.0 un;Te;Te   en;Te   en   Saquitos;Café, te e infuciones
7,79E+12;Mate Cocido en Saquitos La Tranquera 50 Un;LA TRANQUERA;50.0 un;Mate;Mate   Cocido;Mate   Cocido   en;Café, te e infuciones
7,79E+12;Te Verde en Saquitos Green Hills 25 Un;GREEN HILLS;25.0 un;Te;Te   Verde;Te   Verde   en;Café, te e infuciones
7,79E+12;Limpiador Pisos Plastificados Blem 900 Cc;BLEM;900.0 cc;Limpiador;Limpiador   Pisos;Limpiador   Pisos   Plastificados;Limpieza del hogar
7,79E+12;Insecticida Mata Moscas y Mosquitos Fuyi 360 Ml;FUY�;360.0 ml;Insecticida;Insecticida   Mata;Insecticida   Mata   Moscas;Limpieza del hogar
7,79E+12;Cera para Pisos Universal Blem 1 Lt;BLEM;1.0 lt;Cera;Cera   para;Cera   para   Pisos;Limpieza del hogar
7,79E+12;Cera para Pisos Roble Oscuro Blem 1 Lt;BLEM;1.0 lt;Cera;Cera   para;Cera   para   Pisos;Limpieza del hogar
7,79E+12;Repelente Family Active Aerosol Off 165 Cc;OFF;165.0 cc;Repelente;Repelente   Family;Repelente   Family   Active;Perfumería e higiene personal
7,79E+12;Repelente en Aerosol Extra Duracion Off 165 Cc;OFF;165.0 cc;Repelente;Repelente   en;Repelente   en   Aerosol;Perfumería e higiene personal
7,79E+12;Aparato Insecticida Liquido Electrico 45 Noches Doble Accion Raid 32.9 Cc;RAID;119.0 cc;Aparato;Aparato   Insecticida;Aparato   Insecticida   Liquido;Limpieza del hogar
7,79E+12;Antipolillas en Aerosol Raid 390 Cc;RAID;390.0 cc;Antipolillas;Antipolillas   en;Antipolillas   en   Aerosol;Limpieza del hogar
7,79E+12;Insecticida Casa y Jardin Aerosol Raid 390 Cc;RAID;390.0 cc;Insecticida;Insecticida   Casa;Insecticida   Casa   y;Limpieza del hogar
7,79E+12;Tabletas contra Mosquitos Fuyi Doble Accion 16 Noches 16 Un;FUY�;16.0 un;Tabletas;Tabletas   contra;Tabletas   contra   Mosquitos;Limpieza del hogar
7,79E+12;Limpiador Continuo Repuesto Original Lysoform 50 Ml;LYSOFORM;50.0 ml;Limpiador;Limpiador   Continuo;Limpiador   Continuo   Repuesto;Limpieza del hogar
7,79E+12;Acondicionador Pisos Clasico Echo Listo 450 Ml;ECHO;450.0 ml;Acondicionador;Acondicionador   Pisos;Acondicionador   Pisos   Clasico;Limpieza del hogar
7,79E+12;Espiral Country Fuyi 150 Gr;FUY�;150.0 gr;Espiral;Espiral   Country;Espiral   Country   Fuyi;Limpieza del hogar
7,79E+12;Limpiadores color Rojo Ceramicol Quick 900 Cc;CERAMICOL;900.0 cc;Limpiadores;Limpiadores   color;Limpiadores   color   Rojo;Limpieza del hogar
7,79E+12;Repelente en Crema Accion Instantanea Off Familiy Active 200 Gr;OFF;200.0 gr;Repelente;Repelente   en;Repelente   en   Crema;Limpieza del hogar
7,79E+12;Limpiador de Cocina Mr Musculo Advance Total 450 Ml;MR M�SCULO;450.0 ml;Limpiador;Limpiador   de;Limpiador   de   Cocina;Limpieza del hogar
7,79E+12;Disco Adhesivo Inodoro Campos de Lavanda Mr Musculo Glade 24.6 Gr;MR M�SCULO;24.6 gr;Disco;Disco   Adhesivo;Disco   Adhesivo   Inodoro;Limpieza del hogar
7,79E+12;Insecticida Cebos Sistema Exterminador Caja Raid 15.6 Gr;RAID;15.6 gr;Insecticida;Insecticida   Cebos;Insecticida   Cebos   Sistema;Limpieza del hogar
7,79E+12;Desinfectante de Ambiente Aerosol Original Lysoform 360 Cc;LYSOFORM;360.0 cc;Desinfectante;Desinfectante   de;Desinfectante   de   Ambiente;Limpieza del hogar
7,79E+12;Desodorante Desinfectante Aerosol Fragancia Lavanda Lysoform 360 Cc;LYSOFORM;360.0 cc;Desodorante;Desodorante   Desinfectante;Desodorante   Desinfectante   Aerosol;Limpieza del hogar
7,79E+12;Desinfectante de Ambiente en Aerosol Fragancia Bebe Lysoform 360 Cc;LYSOFORM;360.0 cc;Desinfectante;Desinfectante   de;Desinfectante   de   Ambiente;Limpieza del hogar
7,79E+12;Desodorante Desinfectante en Aerosol Aire de Montan~a Lysoform 360 Cc;LYSOFORM;360.0 cc;Desodorante;Desodorante   Desinfectante;Desodorante   Desinfectante   en;Limpieza del hogar
7,79E+12;Bloque para Mochila 4 en 1 Mr Musculo 260 Cc;MR M�SCULO;260.0 cc;Bloque;Bloque   para;Bloque   para   Mochila;Limpieza del hogar
7,79E+12;Limpiador Liquido Lavanda Lysoform 900 Ml;LYSOFORM;900.0 ml;Limpiador;Limpiador   Liquido;Limpiador   Liquido   Lavanda;Limpieza del hogar
7,79E+12;Tabletas Mata Moscas y Mosquitos Doble Accion Raid 12 Un;RAID;12.0 un;Tabletas;Tabletas   Mata;Tabletas   Mata   Moscas;Limpieza del hogar
7,79E+12;Insecticida Mata Moscas y Mosquitos 5 en 1 en Aerosol Raid 360 Cc;RAID;360.0 cc;Insecticida;Insecticida   Mata;Insecticida   Mata   Moscas;Limpieza del hogar
7,79E+12;Insecticida Mata Moscas y Mosquitos sin Olor en Aerosol Raid 360 Cc;RAID;360.0 cc;Insecticida;Insecticida   Mata;Insecticida   Mata   Moscas;Limpieza del hogar
7,79E+12;Insecticida Raid Mata Cucaracha y Aranas Aerosol 360 Cc;RAID;360.0 cc;Insecticida;Insecticida   Raid;Insecticida   Raid   Mata;Limpieza del hogar
7,79E+12;Limpiador Horno Aerosol Mr Musculo 360 Cc;MR M�SCULO;360.0 cc;Limpiador;Limpiador   Horno;Limpiador   Horno   Aerosol;Limpieza del hogar
7,79E+12;Jeringa en Gel Mata Cucarachas Raid 3 Gr;RAID;3.0 gr;Jeringa;Jeringa   en;Jeringa   en   Gel;Limpieza del hogar
7,79E+12;Limpiador Liquido Doypack Lysoform 800 Cc;LYSOFORM;800.0 cc;Limpiador;Limpiador   Liquido;Limpiador   Liquido   Doypack;Limpieza del hogar
7,79E+12;Galletas de Arroz 3 Cereales Arrocitas 101 Gr;ARROCITAS;101.0 gr;Galletas;Galletas   de;Galletas   de   Arroz;Panificados, pastas y arroz
7,79E+12;Galletas de Arroz con Sal Arrocitas 101 Gr;ARROCITAS;101.0 gr;Galletas;Galletas   de;Galletas   de   Arroz;Panificados, pastas y arroz
7,79E+12;Cafe Molido Torrado en Bolsa Cabrales 250 Gr;CABRALES;250.0 gr;Cafe;Cafe   Molido;Cafe   Molido   Torrado;Café, te e infuciones
7,79E+12;Cafe Molido Torrado en Bolsa Cabrales 500 Gr;CABRALES;500.0 gr;Cafe;Cafe   Molido;Cafe   Molido   Torrado;Café, te e infuciones
7,79E+12;Caramelos Masticables Sugus 150 Gr;SUGUS;150.0 gr;Caramelos;Caramelos   Masticables;Caramelos   Masticables   Sugus;Golosinas
7,79E+12;Jugo en Polvo Manzana Roja Arcor 20 Gr;ARCOR;20.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,79E+12;Jugo en Polvo Naranja Arcor 20 Gr;ARCOR;20.0 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,79E+12;Mix de Frutos Secos y Semillas Nutritivo Natural Break 27 Gr;ARCOR;27.0 gr;Mix;Mix   de;Mix   de   Frutos;Almacen no incluidos en otra categoría
7,79E+12;Caramelos Butter Toffees Originales 150 Gr;BUTTER TOFFEES;150.0 gr;Caramelos;Caramelos   Butter;Caramelos   Butter   Toffees;Golosinas
7,79E+12;Caramelos Chocolate Butter Toffees 150 Gr;BUTTER TOFFEES;150.0 gr;Caramelos;Caramelos   Chocolate;Caramelos   Chocolate   Butter;Golosinas
7,79E+12;Gomitas Moras Mogul 150 Gr;ARCOR;150.0 gr;Gomitas;Gomitas   Moras;Gomitas   Moras   Mogul;Golosinas
7,79E+12;Obleas Rellenas Ban~ada con Chocolate con Leche Bon o Bon 30 Gr;BON O BON;30.0 gr;Obleas;Obleas   Rellenas;Obleas   Rellenas   Ban~ada;Panificados, pastas y arroz
7,79E+12;Turron de Mani Arcor 10 Un;ARCOR;10.0 un;Turron;Turron   de;Turron   de   Mani;Golosinas
7,79E+12;Gomitas Anillos Mogul 250 Gr;ARCOR;250.0 gr;Gomitas;Gomitas   Anillos;Gomitas   Anillos   Mogul;Golosinas
7,79E+12;Caramelos Relleno Miel Arcor 150 Gr;ARCOR;150.0 gr;Caramelos;Caramelos   Relleno;Caramelos   Relleno   Miel;Golosinas
7,79E+12;Caramelos Menta Cristal Arcor 150 Gr;ARCOR;150.0 gr;Caramelos;Caramelos   Menta;Caramelos   Menta   Cristal;Golosinas
7,79E+12;Mermelada de Ciruela en Frasco Arcor 454 Gr;ARCOR;454.0 gr;Mermelada;Mermelada   de;Mermelada   de   Ciruela;Almacen no incluidos en otra categoría
7,79E+12;Mermelada de Damasco Frasco Arcor 454 Gr;ARCOR;454.0 gr;Mermelada;Mermelada   de;Mermelada   de   Damasco;Almacen no incluidos en otra categoría
7,79E+12;Mermelada de Durazno Frasco Arcor 454 Gr;ARCOR;454.0 gr;Mermelada;Mermelada   de;Mermelada   de   Durazno;Almacen no incluidos en otra categoría
7,79E+12;Mermelada de Frutilla Frasco Arcor 454 Gr;ARCOR;454.0 gr;Mermelada;Mermelada   de;Mermelada   de   Frutilla;Almacen no incluidos en otra categoría
7,79E+12;Mermelada de Naranja Frasco Arcor 454 Gr;ARCOR;454.0 gr;Mermelada;Mermelada   de;Mermelada   de   Naranja;Almacen no incluidos en otra categoría
7,79E+12;Mermelada de Naranja Light Frasco Arcor 390 Gr;ARCOR;390.0 gr;Mermelada;Mermelada   de;Mermelada   de   Naranja;Almacen no incluidos en otra categoría
7,79E+12;Polenta Instantanea Prestopronta 750 Gr;ARCOR;750.0 gr;Polenta;Polenta   Instantanea;Polenta   Instantanea   Prestopronta;Panificados, pastas y arroz
7,79E+12;Tomate Pelado Perita en Lata Arcor 400 Gr;ARCOR;400.0 gr;Tomate;Tomate   Pelado;Tomate   Pelado   Perita;Almacen no incluidos en otra categoría
7,79E+12;Gomitas Eucalipto Mogul 250 Gr;MOGUL;250.0 gr;Gomitas;Gomitas   Eucalipto;Gomitas   Eucalipto   Mogul;Golosinas
7,79E+12;Gomitas Conitos Frutales Arcor 250 Gr;ARCOR;250.0 gr;Gomitas;Gomitas   Conitos;Gomitas   Conitos   Frutales;Golosinas
7,79E+12;Polenta Instantanea Prestopronta Arcor 500 Gr;ARCOR;500.0 gr;Polenta;Polenta   Instantanea;Polenta   Instantanea   Prestopronta;Panificados, pastas y arroz
7,79E+12;Galletitas Pizza Saladix 100 Gr;SALADIX;100.0 gr;Galletitas;Galletitas   Pizza;Galletitas   Pizza   Saladix;Snacks
7,79E+12;Galletitas Jamon Saladix 100 Gr;SALADIX;100.0 gr;Galletitas;Galletitas   Jamon;Galletitas   Jamon   Saladix;Snacks
7,79E+12;Salsa Pomarola Doypack Arcor 340 Gr;ARCOR;340.0 gr;Salsa;Salsa   Pomarola;Salsa   Pomarola   Doypack;Almacen no incluidos en otra categoría
7,79E+12;Salsa Filetto Doypack Arcor 340 Gr;ARCOR;340.0 gr;Salsa;Salsa   Filetto;Salsa   Filetto   Doypack;Almacen no incluidos en otra categoría
7,79E+12;Salsa Pizza Doypack Arcor 340 Gr;ARCOR;340.0 gr;Salsa;Salsa   Pizza;Salsa   Pizza   Doypack;Almacen no incluidos en otra categoría
7,79E+12;Jardinera Arcor 300 Gr;ARCOR;300.0 gr;Jardinera;Jardinera   Arcor;Jardinera   Arcor   300;Almacen no incluidos en otra categoría
